Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),Zip Code (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8400800215,ANDERSON RANCH ARTS CENTER,ANDERSON RANCH ARTS FOUNDATION,,ART MUSEUM,,PO BOX 5598,SNOWMASS VILL,CO,81615,5263 OWL CREEK RD,SNOWMASS VILL,CO,81615.0,9709233181,39.20901,-106.93613,4.0,,8.0,5,237267983,201312.0,7031405.0,3904127.0
8400800141,ANIMAS MUSEUM,ANIMAS MUSEUM,,GENERAL MUSEUM,,3065 W 2ND AVE,DURANGO,CO,81302,,,Unknown,,9702592402,37.29856,-107.87351,3.0,67.0,8.0,5,840922530,201410.0,197622.0,195998.0
8400800143,ARABIAN HORSE TRUST,ARABIAN HORSE TRUST,,GENERAL MUSEUM,,12000 ZUNI STREET,WESTMINSTER,CO,80234,10805 E BETHANY DRIVE,AURORA,CO,80234.0,3036964500,39.6636,-104.86221,1.0,5.0,8.0,5,237431675,201312.0,0.0,0.0
8400800369,ART CENTER OF ESTES PARK,ART CENTER OF ESTES PARK,,ART MUSEUM,,PO BOX 3635,ESTES PARK,CO,80517,517 BIG THOMPSON AVE,ESTES PARK,CO,80517.0,9705865882,40.37893,-105.51515,3.0,69.0,8.0,5,742504613,201312.0,110757.0,82763.0
8400800418,ART FOOTHILLS CENTER,FOOTHILLS ART CENTER INC,ART FOOTHILLS CENTER,GENERAL MUSEUM,,809 15TH ST,GOLDEN,CO,80401,,,Unknown,,3032793922,39.75266,-105.2192,2.0,59.0,8.0,5,840612999,201312.0,785364.0,770090.0
8400800449,ARTHUR ROY MITCHELL MEMORIAL,ARTHUR ROY MITCHELL MEMORIAL INC,,ART MUSEUM,,PO BOX 95,TRINIDAD,CO,81082,150 E MAIN STREET,TRINIDAD,CO,81082.0,7198464224,37.16858,-104.50516,3.0,71.0,8.0,5,840771693,201409.0,215222.0,195642.0
8400800459,ARVADA CENTER FOR THE ARTS & HUMANITIES,ARVADA COUNCIL FOR THE ARTS AND HUMANITIES INC,ARVADA CENTER FOR THE ARTS & HUMANITIES,GENERAL MUSEUM,,6901 WADSWORTH BLVD,ARVADA,CO,80003,,,Unknown,,7208987200,39.82366,-105.08151,2.0,59.0,8.0,5,840849472,,,Not Reported
8400800488,ASIAN ART COORDINATING COUNCIL,ASIAN ART COORDINATING COUNCIL,,ART MUSEUM,,100 S MADISON ST STE 6B,DENVER,CO,80209,100 S MADISON STREET,DENVER,CO,80209.0,3033296417,39.71449,-104.94583,1.0,31.0,8.0,5,841044433,201312.0,164560.0,164560.0
8400800624,ASPEN ART MUSEUM,ASPEN ART MUSEUM FOUNDATION,,ART MUSEUM,,590 N MILL ST,ASPEN,CO,81611,,,Unknown,,9709258050,39.18833,-106.81666,3.0,97.0,8.0,5,841515243,201309.0,1348510.0,1303455.0
8400800196,ASPEN CENTER FOR ENVIRONMENTAL STUDIES,ASPEN CENTER FOR ENVIRONMENTAL STUDIES,,GENERAL MUSEUM,,100 PUPPY SMITH ST,ASPEN,CO,81611,,,Unknown,,9709255756,39.19423,-106.81918,3.0,97.0,8.0,5,237042291,201310.0,2357237.0,2290256.0
8400800515,ASPEN HALL OF FAME,ASPEN HALL OF FAME,,GENERAL MUSEUM,,PO BOX 510,ASPEN,CO,81612,,,Unknown,,,39.20773,-106.85082,3.0,97.0,8.0,5,841145209,201404.0,0.0,0.0
8400800655,ASPEN SCIENCE CENTER,ASPEN SCIENCE CENTER,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,PO BOX 4669,ASPEN,CO,81612,,,Unknown,,9704562054,39.20773,-106.85082,3.0,97.0,8.0,5,841677611,201312.0,92251.0,92251.0
8400800134,AURORA HISTORY MUSEUM,AURORA MUSEUM FOUNDATION,,HISTORY MUSEUM,,15151 E ALAMEDA PARKWAY,AURORA,CO,80012,,,Unknown,,3037396670,39.71204,-104.81332,1.0,5.0,8.0,5,841139315,201412.0,0.0,0.0
8400800513,AURORA MUSEUM,AURORA MUSEUM FOUNDATION,,GENERAL MUSEUM,,15051 E ALAMEDA PKWY,AURORA,CO,80012,,,Unknown,,,39.71204,-104.81332,1.0,5.0,8.0,5,841139315,201412.0,0.0,0.0
8409501337,BARCO LIBRARY,COLORADO SEMINARY,,GENERAL MUSEUM,UNIVERSITY OF DENVER,2000 BUCHTEL BOULVARD,DENVER,CO,80210,,,Unknown,,7205027500,39.68047,-104.96299,4.0,31.0,8.0,5,840404231,201306.0,1187073882.0,543405959.0
8400800137,BARNEY FORD HOUSE MUSEUM,BARNEY FORD HOUSE MUSEUM,,GENERAL MUSEUM,,111 E WASHINGTON AVE,BRECKENRIDGE,CO,80424,111 WASHINGTON AVENUE,BRECKENRIDGE,CO,80424.0,9704539767,39.50572,-106.04429,4.0,,8.0,5,,,,Not Reported
8400800646,BASALT REGIONAL HERITAGE SOCIETY,BASALT REGIONAL HERITAGE SOCIETY,,GENERAL MUSEUM,,PO BOX 3008,BASALT,CO,81621,,,Unknown,,9709274693,39.36765,-107.03215,3.0,37.0,8.0,5,841582455,201412.0,0.0,0.0
8400800591,BECKWITH RANCH,FRIENDS OF BECKWITH RANCH INC,,HISTORY MUSEUM,,PO BOX 178,WESTCLIFFE,CO,81252,64161 HWY 69,WESTCLIFFE,CO,81252.0,7197832646,38.13949,-105.42268,4.0,,8.0,5,841417129,201406.0,46742.0,46165.0
8400800160,BEE FAMILY CENTENNIAL FARM MUSEUM,BEE FAMILY CENTENNIAL FARM,BEE FAMILY CENTENNIAL FAR,GENERAL MUSEUM,,4320 E COUNTY ROAD 58,FORT COLLINS,CO,80524,,,Unknown,,9704829168,40.66798,-104.98837,4.0,69.0,8.0,5,141917698,201412.0,0.0,0.0
8409501346,BENT'S OLD FORT,BENT'S OLD FORT,,GENERAL MUSEUM,,35110 HWY 194,EAST LA JUNTA,CO,81050,,,Unknown,,7193835010,37.986,-103.5451,4.0,,8.0,5,,,,Not Reported
8400800700,BHAKTIVEDANTA INSTITUTE,BHAKTIVEDANTA INSTITUTE,,GENERAL MUSEUM,,3211 OLIVE ST,DENVER,CO,80207,,,Unknown,,3033931893,37.86233,-122.27538,1.0,1.0,6.0,6,943021251,201407.0,176844.0,176205.0
8400800682,BLACK AMERICAN WEST MUSEUM & HERITAGE CENTER,BLACK AMERICAN WEST MUSEUM & HERITAGE CENTER,BLACK AMERICAN WEST MUSEUM & HERITAGE CENTER,GENERAL MUSEUM,,3091 CALIFORNIA ST,DENVER,CO,80907,3091 CALIFORNIA ST,DENVER,CO,80907.0,7202427428,39.75879,-104.97505,1.0,31.0,8.0,5,846117163,201412.0,0.0,0.0
8400800542,BOULDER COUNTY BUSINESS HALL OF FAME,BOULDER COUNTY BUSINESS HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 2081,LONGMONT,CO,80502,,,Unknown,,2707268179,40.16187,-105.10392,2.0,13.0,8.0,5,841225610,201312.0,77127.0,77127.0
8400800445,BOULDER MUSEUM OF CONTEMPORARY ART,BOULDER MUSEUM OF CONTEMPORARY ART,,ART MUSEUM,,1750 13TH ST,BOULDER,CO,80302,,,Unknown,,3034432122,40.01478,-105.27749,1.0,13.0,8.0,5,840764634,201312.0,889895.0,773192.0
8400800136,BOWLES HOUSE MUSEUM,BOWLES HOUSE MUSEUM,,GENERAL MUSEUM,,3924 WEST 72ND AVE,WESTMINSTER,CO,80030,,,Unknown,,3034307929,39.82698,-105.03882,2.0,1.0,8.0,5,742519540,201312.0,0.0,0.0
8400800135,BOWMAN-WHITE HOUSE MUSEUM,BOWMAN-WHITE HOUSE MUSEUM,,GENERAL MUSEUM,,901 ROSE ST,GEORGETOWN,CO,80444,,,Unknown,,3035693489,39.70666,-105.69841,4.0,,8.0,5,,,,Not Reported
8409401129,BRADFORD WASHBURN AMERICAN MOUNTAINERING MUSEUM,BRADFORD WASHBURN AMERICAN MOUNTAINERING MUSEUM,,GENERAL MUSEUM,,710 10TH ST,GOLDEN,CO,80401,710 10TH ST,GOLDEN,CO,80401.0,,39.75862,-105.22291,2.0,59.0,80.0,5,,,,Not Reported
8400800311,BROOMFIELD DEPOT MUSEUM,BROOMFIELD DEPOT MUSEUM,,GENERAL MUSEUM,,PO BOX 274,BROOMFIELD,CO,80038,2201 W 10TH AVENUE,BROOMFIELD,CO,80038.0,3034606824,39.93085,-105.09293,1.0,14.0,8.0,5,510166633,201412.0,0.0,0.0
8400800145,BROOMFIELD VETERANS MEMORIAL MUSEUM,BROOMFIELD VETERANS MEMORIAL,,GENERAL MUSEUM,,12 GARDEN CTR,BROOMFIELD,CO,80020,,,Unknown,,3034606801,39.92314,-105.08564,1.0,14.0,8.0,5,841596827,201412.0,0.0,0.0
8400800555,BRUSH AREA MUSEUM AND CULTURAL CENTER,BRUSH AREA MUSEUM AND CULTURAL CENTER,,GENERAL MUSEUM,,PO BOX 341,BRUSH,CO,80723,314 CLAYTON ST,BRUSH,CO,80723.0,9708425280,40.25651,-103.62323,3.0,87.0,8.0,5,841272178,,,Not Reported
8409400823,BUELL CHILDREN'S MUSEUM,BUELL CHILDREN'S MUSEUM/SANGRE DE CRISTO ARTS CENTER,,CHILDREN'S MUSEUM,,210 NORTH SANTA FE,PUEBLO,CO,81003,210 NORTH SANTA FE,PUEBLO,CO,81003.0,7192957200,38.2691,-104.60692,4.0,101.0,8.0,5,,,,Not Reported
8400800366,BUENA VISTA HERITAGE MUSEUM,BUENA VISTA HERITAGE MUSEUM,BUENA VISTA HERITAGE ASSOCIATION,HISTORY MUSEUM,,511 E MAIN ST,BUENA VISTA,CO,81211,,,Unknown,,7193958458,38.85256,-106.16663,3.0,15.0,8.0,5,742498589,201312.0,70754.0,55399.0
8400800139,BUFFALO BILL MEMORIAL MUSEUM,BUFFALO BILL MEMORIAL ASSOCIATION,,HISTORY MUSEUM,,987 1-2 LOOKOUT MOUNTAIN ROAD,GOLDEN,CO,80401,987 LOOKOUT MOUNTAIN RD,GOLDEN,CO,80401.0,3035260744,39.73735,-105.24395,4.0,59.0,8.0,5,830180403,201312.0,18697668.0,12361666.0
8400800138,C U ART MUSEUM-BOULDER,C U ART MUSEUM-BOULDER,,ART MUSEUM,,318 UNIVERSITY OF COLORADO,BOULDER,CO,80309,,,Unknown,,3034928300,40.00943,-105.26991,1.0,13.0,8.0,5,,,,Not Reported
8400800133,C U HERITAGE CENTER,C U HERITAGE CENTER,,GENERAL MUSEUM,,1600 PLEASANT ST,BOULDER,CO,80309,,,Unknown,,3034926329,40.00943,-105.26991,1.0,13.0,8.0,5,,,,Not Reported
8409501365,CABLE CENTER,COLORADO SEMINARY,,GENERAL MUSEUM,UNIVERSITY OF DENVER,2000 BUCHTEL BOULVARD,DENVER,CO,80210,,,Unknown,,7205027500,39.68047,-104.96299,1.0,31.0,8.0,5,840404231,201306.0,1187073882.0,543405959.0
8409502912,CAPPS CAPOZZOLO STUDENT ART GALLERY,CAPPS CAPOZZOLO STUDENT ART GALLERY,,ART MUSEUM,COLORADO STATE UNIVERSITY-PUEBLO,2200 BONFORTE BLVD,PUEBLO,CO,81001,,,Unknown,,7195492100,38.30445,-104.5806,1.0,101.0,8.0,5,840517947,,,Not Reported
8400800255,CENTER FOR AMERICAN VALUES,CENTER FOR AMERICAN VALUES INC,,HISTORY MUSEUM,,101 S MAIN ST STE 100,PUEBLO,CO,81003,,,Unknown,,7195439502,38.26457,-104.61163,1.0,101.0,8.0,5,272779073,201312.0,1158576.0,1125199.0
8400800432,CENTER FOR ARTS EVERGREEN,CENTER FOR THE ARTS EVERGREEN INC,,GENERAL MUSEUM,,PO BOX 2737,EVERGREEN,CO,80437,32003B ELLINGWOOD TRAIL,EVERGREEN,CO,80437.0,3036740056,39.68497,-105.36424,4.0,59.0,8.0,5,840718563,201312.0,377329.0,372624.0
8409502937,CENTER FOR EDUCATIONAL MULTIMEDIA,CENTER FOR EDUCATIONAL MULTIMEDIA,,ART MUSEUM,U.S. AIR FORCE ACADEMY,2304 CADET DRIVE SUITE 3800,COLORADO SPRINGS,CO,80840,,,Unknown,,,38.9926,-104.86265,4.0,41.0,8.0,5,,,,Not Reported
8400800130,CENTER FOR EMPOWERED LIVING AND LEARNING,CENTER FOR EMPOWERED LIVING AND LEARNING,,GENERAL MUSEUM,,99 W 12TH AVE,DENVER,CO,80204,,,Unknown,,3038444002,39.73577,-104.98853,1.0,31.0,8.0,5,,,,Not Reported
8409400097,CENTER FOR FINE ART PHOTOGRAPHY,CENTER FOR FINE ART PHOTOGRAPHY,,GENERAL MUSEUM,,400 N. COLLEGE AVE.,FORT COLLINS,CO,80524,,,Unknown,,,40.58278,-105.07696,4.0,69.0,8.0,5,,,,Not Reported
8409502942,CENTER FOR THE VISUAL ARTS,CENTER FOR THE VISUAL ARTS,,ART MUSEUM,METROPOLITAN STATE COLLEGE OF DENVER,965 SANTA FE DRIVE,DENVER,CO,80204,,,Unknown,,,39.73096,-104.99872,2.0,31.0,8.0,5,840559160,,,Not Reported
8409501372,CENTER OF SOUTHWEST STUDIES MUSEUM,CENTER OF SOUTHWEST STUDIES MUSEUM,,GENERAL MUSEUM,FORT LEWIS COLLEGE,1000 RIM DRIVE,DURANGO,CO,81301,,,Unknown,,9702477422,37.28034,-107.86911,4.0,67.0,8.0,5,846000556,,,Not Reported
8409500317,CHARLES C. GATES PLANETARIUM,CHARLES C. GATES PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,2001 COLORADO BLVD,DENVER,CO,80205,2001 COLORADO BLVD,DENVER,CO,80205.0,,39.74739,-104.94072,1.0,31.0,8.0,5,,,,Not Reported
8400800295,CHILDREN'S EXPLORATORIUM,CHILDRENS EXPLORATORIUM,,CHILDREN'S MUSEUM,,17735 E ABERDEEN PL,AURORA,CO,80016,,,Unknown,,,39.60873,-104.7817,2.0,5.0,8.0,5,453837198,201412.0,0.0,0.0
8400800426,CHILDREN'S MUSEUM OF DENVER,CHILDRENS MUSEUM OF DENVER INC,CHILDREN'S MUSEUM OF DENVER,CHILDREN'S MUSEUM,,2121 CHILDRENS MUSEUM DR,DENVER,CO,80211,,,Unknown,,3034337444,39.74899,-105.01681,1.0,31.0,8.0,5,840658142,201406.0,12808165.0,12400759.0
8400800324,CHIMNEY ROCK INTERPRETIVE ASSOCIATI ON,CHIMNEY ROCK INTERPRETIVE ASSOCIATION INC,,NATURAL HISTORY MUSEUM,,PO BOX 1662,PAGOSA SPGS,CO,81147,2035 EAGLE DR,PAGOSA SPGS,CO,81147.0,9707317133,37.27062,-107.04227,4.0,7.0,8.0,5,680568361,201312.0,168704.0,153115.0
8400800335,CLEAR CREEK HISTORIC MINING AND MILLING MUSEUM,CLEAR CREEK HISTORIC MINING AND MILLING MUSEUM,,GENERAL MUSEUM,,PO BOX 1498,IDAHO SPRINGS,CO,80452,,,Unknown,,3035672421,39.76784,-105.58249,4.0,19.0,8.0,5,741952532,,,Not Reported
8400800106,CLIMBING TREE CHILDREN'S MUSEUM,CLIMBING TREE CHILDRENS MUSEUM,,CHILDREN'S MUSEUM,,413 N 1ST ST,MONTROSE,CO,81401,330 SOUTH 8TH STREET,MONTROSE,CO,81401.0,9702408733,38.47276,-107.87052,3.0,85.0,8.0,5,202781001,201312.0,0.0,0.0
8409502970,CLOYDE SNOOK GALLERY,CLOYDE SNOOK GALLERY,,ART MUSEUM,ADAMS STATE COLLEGE,208 EDGEMONT BLVD,ALAMOSA,CO,81101,,,Unknown,,7195877011,37.47287,-105.88066,4.0,3.0,8.0,5,846000542,,,Not Reported
8400800689,CLYFFORD STILL MUSEUM,CLYFFORD STILL MUSEUM,,ART MUSEUM,,1250 BANNOCK ST,DENVER,CO,80204,,,Unknown,,7203544880,39.73616,-104.98957,1.0,31.0,8.0,5,861147083,201312.0,1994884.0,1943516.0
8409502974,COBURN GALLERY,COLORADO COLLEGE TH,,ART MUSEUM,COLORADO COLLEGE,902 N CASCADE AVENUE,COLORADO SPRINGS,CO,80903,,,Unknown,,7193896066,38.84634,-104.82353,1.0,41.0,8.0,5,840402510,201306.0,206922198.0,153899554.0
8400800507,COLLAGE CHILDREN'S MUSEUM,COLLAGE CHILDRENS MUSEUM,,CHILDREN'S MUSEUM,,2065 30TH ST,BOULDER,CO,80301,,,Unknown,,,40.02254,-105.25372,1.0,13.0,8.0,5,841114951,,,Not Reported
8409502981,COLLEGE OF PERFORMING AND VISUAL ARTS,COLLEGE OF PERFORMING AND VISUAL ARTS,,ART MUSEUM,UNIVERSITY OF NORTHERN COLORADO,CARTER HALL - RM 4000,GREELEY,CO,80639,,,Unknown,,9703512515,40.40687,-104.69358,4.0,123.0,8.0,5,846000546,,,Not Reported
8400800188,COLORADO AEROSPACE HISTORY PROJECT,COLORADO AEROSPACE HISTORY PROJECT,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,2500 S HOLLY ST,DENVER,CO,80222,,,Unknown,,3037569457,39.67006,-104.92188,2.0,5.0,8.0,5,208252435,201312.0,0.0,0.0
8400800601,COLORADO COMPUTER MUSEUM,COLORADO COMPUTER MUSEUM,,GENERAL MUSEUM,,1241 W 8TH ST,LOVELAND,CO,80537,,,Unknown,,9706691258,40.4003,-105.09481,1.0,69.0,8.0,5,841457737,201412.0,0.0,0.0
8409502987,COLORADO GALLERY OF THE ARTS,COLORADO GALLERY OF THE ARTS,,ART MUSEUM,ARAPAHOE COMMUNITY COLLEGE,5900 SOUTH SANTA FE DRIVE,LITTLETON,CO,80120,,,Unknown,,3037974222,39.61029,-105.02106,2.0,5.0,8.0,5,840704120,,,Not Reported
8400800481,COLORADO GRANGE MUSEUM,PLAINS CONSERVATION CENTER,,GENERAL MUSEUM,,21901 E HAMPDEN AVE,AURORA,CO,80013,,,Unknown,,3036933621,39.66141,-104.77779,1.0,5.0,8.0,5,841009399,201312.0,572153.0,399479.0
8400800553,COLORADO MASONIC LIBRARY & MUSEUM,COLORADO MASONIC LIBRARY & MUSEUM ASSOCIATION,,GENERAL MUSEUM,,1130 PANORAMA DR,COLORADO SPGS,CO,80904,,,Unknown,,7196235346,38.86609,-104.86168,1.0,41.0,8.0,5,841271309,201312.0,26384.0,13084.0
8400800649,COLORADO MILITARY HISTORY MUSEUM,COLORADO MILITARY HISTORY MUSEUM INC,,HISTORY MUSEUM,,PO BOX 201714,DENVER,CO,80220,1200 BROADWAY,DENVER,CO,80220.0,3034478679,39.73566,-104.98698,1.0,31.0,8.0,5,841592102,,,Not Reported
8400800393,COLORADO MOTOR SPORTS HALL OF FAME,COLORADO MOTOR SPORTS HALL OF FAME,,GENERAL MUSEUM,,1725 S PITKIN AVE,SUPERIOR,CO,80027,,,Unknown,,,39.9378,-105.16032,2.0,13.0,8.0,5,820561380,201412.0,0.0,0.0
8400800404,COLORADO MUSEUM OF NATURAL HISTORY,THE COLORADO MUSEUM OF NATURAL HISTORY,COLORADO MUSEUM OF NATURAL HISTORY,NATURAL HISTORY MUSEUM,,2001 COLORADO BLVD,DENVER,CO,80205,,,Unknown,,,39.74739,-104.94072,1.0,31.0,8.0,5,840518447,201312.0,47327209.0,45319512.0
8400800122,COLORADO RAILROAD MUSEUM,COLORADO RAILROAD HISTORICAL FOUNDATION INC,,HISTORY MUSEUM,,17155 W 44TH AVE,GOLDEN,CO,80403,,,Unknown,,3032794591,39.74588,-105.20734,2.0,59.0,8.0,5,846037753,201412.0,2224215.0,2051167.0
8400800113,COLORADO SCHOOL OF MINES GEOLOGY MUSEUM,COLORADO SCHOOL OF MINES GEOLOGY MUSEUM,,GENERAL MUSEUM,,1301 MAPLE ST,GOLDEN,CO,80401,,,Unknown,,3032733823,39.75202,-105.22474,2.0,59.0,8.0,5,,,,Not Reported
8400800312,COLORADO SKI MUSEUM,COLORADO SKI MUSEUM INC,,GENERAL MUSEUM,,PO BOX 1976,VAIL,CO,81658,231 SOUTH FRONTAGE ROAD EAST,VAIL,CO,81658.0,9704761876,39.64244,-106.37105,3.0,37.0,8.0,5,510167088,201404.0,680677.0,333323.0
8400800119,COLORADO SKI MUSEUM RESOURCE CENTER,COLORADO SKI MUSEUM INC,,GENERAL MUSEUM,,13401 W 43RD DR,GOLDEN,CO,80403,,,Unknown,,3032735810,39.62818,-106.42104,3.0,37.0,8.0,5,510167088,201404.0,680677.0,333323.0
8400800673,COLORADO SPORTS HALL OF FAME,COLORADO SPORTS HALL OF FAME,,GENERAL MUSEUM,,1701 MI HI STDM CIR STE 500,DENVER,CO,80204,,,Unknown,,7202583888,39.74401,-105.0177,1.0,31.0,8.0,5,846041156,201312.0,959317.0,745702.0
8400800501,COLORADO SPRINGS CHILDREN'S MUSEUM,COLORADO SPRINGS CHILDRENS MUSEUM INC,,CHILDREN'S MUSEUM,,731 N WEBER,COLORADO SPRINGS,CO,80903,,,Unknown,,7193577726,38.84406,-104.8192,1.0,41.0,8.0,5,841101098,,,Not Reported
8400800396,COLORADO SPRINGS FINE ARTS CENTER,COLORADO SPRINGS FINE ARTS CENTER,,ART MUSEUM,,30 WEST DALE STREET,COLORADO SPRI,CO,80903,30 WEST DALE STREET,COLORADO SPRINGS,CO,80903.0,7196345583,38.84539,-104.82545,1.0,41.0,8.0,5,840406947,201308.0,9374830.0,5106150.0
8400800569,COLORADO SPRINGS HISTORICAL MILITARY MUSEUM,COLORADO SPRINGS HISTORICAL MILITARY MUSEUM INC,,NATURAL HISTORY MUSEUM,,1220 DRAGONMAN DR,COLORADO SPRINGS,CO,80929,,,Unknown,,,38.84952,-104.55621,4.0,41.0,8.0,5,841316434,201312.0,1030.0,1030.0
8400800220,COLORADO SPRINGS PIONEERS MUSEUM,COLORADO SPRINGS PIONEERS MUSEUM,,HISTORY MUSEUM,,215 S TEJON ST,COLORADO SPGS,CO,80903,,,Unknown,,7193855990,38.83079,-104.82357,1.0,41.0,8.0,5,237436410,,,Not Reported
8400800243,COLORADO SPRINGS SCIENCE CENTER PROJECT,COLORADO SPRINGS SCIENCE CENTER PROJECT,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,102 S TEJON SUITE 104,COLORADO SPRINGS,CO,80903,,,Unknown,,,38.83241,-104.82367,1.0,41.0,8.0,5,264834964,201404.0,133669.0,123627.0
8400800297,COLORADO SWIMMING HALL OF FAME,COLORADO SWIMMING HALL OF FAME INC,,GENERAL MUSEUM,,2962 SHALE CT,SUPERIOR,CO,80027,,,Unknown,,,39.92574,-105.15374,2.0,13.0,8.0,5,453937557,201312.0,0.0,0.0
8400800363,COLORADO TERRITORIAL PRISON MUSEUM FOUNDATION,COLORADO TERRITORIAL PRISON MUSEUM FOUNDATION INC,,HISTORY MUSEUM,,201 N 1ST ST,CANON CITY,CO,81212,,,Unknown,,,38.43887,-105.24656,3.0,43.0,8.0,5,742493038,201405.0,108954.0,106173.0
8400800158,COLORADO USSSA HALL OF FAME,COLORADO USSSA HALL OF FAME,,GENERAL MUSEUM,,427 PELICAN COVE,WINDSOR,CO,80550,,,Unknown,,,40.46434,-104.90386,2.0,123.0,8.0,5,141855056,201412.0,0.0,0.0
8400800487,COLORADO WOMENS HALL OF FAME,COLORADO WOMENS HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 18849,DENVER,CO,80218,,,Unknown,,,39.73441,-104.97262,1.0,31.0,8.0,5,841042510,201312.0,27876.0,27876.0
8400800128,COMANCHE CROSSING MUSEUM & HISTORICAL SOCIETY,COMANCHE CROSSING HISTORICAL SOCIETY,,GENERAL MUSEUM,,56060 E COLFAX AVE,STRASBURG,CO,80136,,,Unknown,,3036224322,39.74429,-104.32493,4.0,1.0,8.0,5,237113289,201412.0,0.0,0.0
8409400128,COMANCHE NATIONAL GRASSLAND,COMANCHE NATIONAL GRASSLAND,,GENERAL MUSEUM,,COMANCHE NATIONAL GRASSLAND,SPRINGFIELD,CO,81073,,,Unknown,,,37.42779,-102.64002,4.0,,8.0,5,,,,Not Reported
8400800172,CONCRETE COUCH,CONCRETE COUCH,,ART MUSEUM,,513 MANITOU AVE,MANITOU SPGS,CO,80829,,,Unknown,,7196854422,38.85759,-104.91125,2.0,41.0,8.0,5,202325992,201312.0,110330.0,110330.0
8400800466,CORE NEW ART SPACE,CORE NEW ART SPACE,,ART MUSEUM,,900 SANTA FE DR,DENVER,CO,80204,,,Unknown,,3032978428,39.73149,-104.99836,1.0,31.0,8.0,5,840889737,201408.0,46958.0,37039.0
8400800124,CORTEZ CULTURAL CENTER,CORTEZ CULTURAL CENTER,,GENERAL MUSEUM,,25 N MARKET ST,CORTEZ,CO,81321,25 N MARKET ST,CORTEZ,CO,81321.0,9705651151,37.34937,-108.58561,3.0,83.0,8.0,5,,,,Not Reported
8400800398,CRIPPLE CREEK DISTRICT MUSEUM,CRIPPLE CREEK DISTRICT MUSEUM INC,,HISTORY MUSEUM,,PO BOX 1210,CRIPPLE CREEK,CO,80813,,,Unknown,,7196899540,38.79763,-105.19712,4.0,119.0,8.0,5,840428192,201312.0,129366.0,104217.0
8400800514,CROSSOVER PROJECT,CROSSOVER PROJECT INC,,GENERAL MUSEUM,,9641 E 16TH AVE,AURORA,CO,80010,,,Unknown,,,39.74233,-104.87607,1.0,1.0,8.0,5,841142171,,,Not Reported
8400800424,CROW CANYON ARCHAEOLOGICAL CENTER,CROW CANYON ARCHAEOLOGICAL CENTER,,GENERAL MUSEUM,,23390 ROAD K,CORTEZ,CO,81321,,,Unknown,,9705658975,37.35636,-108.62087,4.0,83.0,8.0,5,840631786,201312.0,6220914.0,5780352.0
8400800496,CROWLEY COUNTY HERITAGE MUSEUM,CROWLEY COUNTY HERITAGE MUSEUM,,GENERAL MUSEUM,,PO BOX 24,CROWLEY,CO,81033,,,Unknown,,7192673384,38.19426,-103.85727,4.0,25.0,8.0,5,841086372,,,Not Reported
8409503016,CSU PUEBLO FINE ART GALLERY,CSU PUEBLO FINE ART GALLERY,,ART MUSEUM,COLORADO STATE UNIVERSITY-PUEBLO,2200 BONFORTE BLVD,PUEBLO,CO,81001,,,Unknown,,7195492100,38.30445,-104.5806,4.0,101.0,8.0,5,840517947,,,Not Reported
8409503018,CU ART MUSEUM,REGENTS OF THE UNIVERSITY OF COLORADO,GALLERY OF CONTEMPORARY ART,ART MUSEUM,UNIVERSITY OF COLORADO AT BOULDER,1085 18TH STREET,BOULDER,CO,80309,,,Unknown,,3034928300,39.74526,-104.98321,1.0,31.0,8.0,5,846000555,201306.0,,Not Reported
8409503023,CURFMAN GALLERY,CURFMAN GALLERY,,ART MUSEUM,COLORADO STATE UNIVERSITY,LORY STUDENT CTR,FORT COLLINS,CO,80523,,,Unknown,,9704912810,40.57224,-105.08608,1.0,69.0,8.0,5,846000545,,,Not Reported
8400800098,CUSSLER MUSEUM,CUSSLER MUSEUM,,GENERAL MUSEUM,,14959 W 69TH AVE,ARVADA,CO,80007,,,Unknown,,3034202795,39.82307,-105.16856,2.0,59.0,8.0,5,753142345,201312.0,80634.0,Not Reported
8400800452,DENVER AEROSPACE SCIENCE MUSEUM,DENVER AEROSPACE SCIENCE MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,22370 E ROCKINGHORSE PKWY,AURORA,CO,80016,,,Unknown,,,39.5929,-104.74248,1.0,,8.0,5,840802881,201405.0,0.0,0.0
8400800365,DENVER ART MUSEUM,DENVER ART MUSEUM FOUNDATION,,ART MUSEUM,,100 W 14TH AVE PKWY,DENVER,CO,80204,,,Unknown,,7208655000,39.74122,-104.98672,1.0,31.0,8.0,5,742496760,201309.0,40083926.0,5907991.0
